date,state,positive,negative,pending,hospitalized_currently,hospitalized_cumulative,in_icu_currently,in_icu_cumulative,on_ventilator_currently,on_ventilator_cumulative,recovered,data_quality_grade,last_update_et,hash,date_checked,death,hospitalized,total,total_test_results,pos_neg,fips,death_increase,hospitalized_increase,negative_increase,positive_increase,total_test_results_increase,fips_code,iso_subdivision,load_time,iso_country
2020-04-18,ID,1655,15292,,53,151,,53,,,453,A,2020-04-17 19:00:00,eb3210f975ab12a7cc951ff40ecca55453321365,2020-04-17T19:00:00Z,43,151,16947,16947,16947,16,2,3,249,46,295,16,US-ID,2020-07-25 00:05:13,US
2020-04-18,IL,29160,108244,,4340,,1192,,740,,,A,2020-04-18 00:00:00,ed532dcc272765023a9993cf84d391d8accc1270,2020-04-18T00:00:00Z,1259,,137404,137404,137404,17,125,0,5656,1585,7241,17,US-IL,2020-07-25 00:05:13,US
2020-04-18,IN,10641,46232,,,,663,,360,,,B,2020-04-17 23:59:00,3286b50616a2a8aa37d868c32cc89fb19b5bad36,2020-04-17T23:59:00Z,545,,56873,56873,56873,18,26,0,1601,487,2088,18,US-IN,2020-07-25 00:05:13,US
2020-04-18,KS,1790,15886,,,383,,,,,,B,2020-04-18 12:00:00,bb780de4dd64387310e146fcefcdb1e53eee5a57,2020-04-18T12:00:00Z,86,383,17676,17676,17676,20,2,8,690,85,775,20,US-KS,2020-07-25 00:05:13,US
2020-04-18,KY,2522,28074,,360,1008,227,514,,,979,A,2020-04-17 17:00:00,b96e1cb67725b7f188c8668ac20d3e1a631fa78c,2020-04-17T17:00:00Z,137,1008,30596,30596,30596,21,8,37,756,93,849,21,US-KY,2020-07-25 00:05:13,US
2020-04-18,LA,23580,114419,,1761,,,,347,,,A,2020-04-18 13:00:00,420c622758f8032195b617b3254d552c15e752ad,2020-04-18T13:00:00Z,1267,,137999,137999,137999,22,54,0,5550,462,6012,22,US-LA,2020-07-25 00:05:13,US
2020-04-18,MA,37527,124604,,3728,3728,987,,,,,B,2020-04-17 16:00:00,331b95c1f468360692cc181260ec165020384b44,2020-04-17T16:00:00Z,1983,3728,162131,162131,162131,25,161,-28,7409,2402,9811,25,US-MA,2020-07-25 00:05:13,US
2020-04-18,MD,12308,53062,,,2757,,,,,771,A,2020-04-18 10:00:00,5d0ae46f6d5ec0e68e14af28070f099800dff21d,2020-04-18T10:00:00Z,582,2757,65370,65370,65370,24,41,145,2625,736,3361,24,US-MD,2020-07-25 00:05:13,US
2020-04-18,ME,847,14076,,49,136,20,,12,,382,A,2020-04-18 15:00:00,4c684af3587c0dfeadb1b5d1c0984bd5696ce99b,2020-04-18T15:00:00Z,32,136,14923,14923,14923,23,3,3,0,20,20,23,US-ME,2020-07-25 00:05:13,US
2020-04-18,MI,37029,87114,,3634,,1423,,1203,,3237,B,2020-04-18 11:00:00,9b3804c7a33c401332898a32add8901b80707ded,2020-04-18T11:00:00Z,3107,,124143,124143,124143,26,123,0,3846,709,4555,71,US-UM,2020-07-25 00:05:13,US
2020-04-18,MI,37029,87114,,3634,,1423,,1203,,3237,B,2020-04-18 11:00:00,9b3804c7a33c401332898a32add8901b80707ded,2020-04-18T11:00:00Z,3107,,124143,124143,124143,26,123,0,3846,709,4555,26,US-MI,2020-07-25 00:05:13,US
2020-04-18,MN,2788,45182,,239,561,111,215,,,997,A,2020-04-17 17:00:00,653d1efb488dcf6fed88389cf7035b4736515119,2020-04-17T17:00:00Z,121,561,47970,47970,47970,27,10,43,1362,120,1482,27,US-MN,2020-07-25 00:05:13,US
2020-04-18,MO,5517,48242,,875,,,,,,,A,2020-04-18 15:00:00,0077c7bc17ad45952d2afd7bf8b1b5ac04d58d00,2020-04-18T15:00:00Z,175,,53759,53759,53759,29,10,0,1808,234,2042,29,US-MO,2020-07-25 00:05:13,US
2020-04-18,MP,14,42,4,,,,,,,9,,2020-04-17 19:15:00,577c0aa62dcf3aae8b82c21f37359ba44cf66946,2020-04-17T19:15:00Z,2,,60,56,56,69,0,0,0,1,1,69,US-MP,2020-07-25 00:05:13,US
2020-04-18,MS,3974,34791,,,782,154,,99,,,A,2020-04-17 19:00:00,1d3f20a74235b5f5f8b16726ecb87ef11f0753d9,2020-04-17T19:00:00Z,152,782,38765,38765,38765,28,12,46,0,181,181,28,US-MS,2020-07-25 00:05:13,US
2020-04-18,MT,426,10143,,17,55,,,,,234,A,2020-04-18 10:18:00,3b196baeac2d91c12564b152d4b4ab26ee31d14a,2020-04-18T10:18:00Z,10,55,10569,10569,10569,30,2,1,321,4,325,30,US-MT,2020-07-25 00:05:13,US
2020-04-18,NC,6140,70071,,388,,,,,,,A,2020-04-18 11:00:00,d749b3cfc0a0979910c0947230318c50d41522ed,2020-04-18T11:00:00Z,164,,76211,76211,76211,37,12,0,2949,281,3230,37,US-NC,2020-07-25 00:05:13,US
2020-04-18,ND,528,12435,,13,47,,,,,183,B,2020-04-18 13:08:00,1d266dc33962b2112e75f877f9a362ba8184d257,2020-04-18T13:08:00Z,9,47,12963,12963,12963,38,0,0,532,89,621,38,US-ND,2020-07-25 00:05:13,US
2020-04-18,NE,1138,12539,,,,,,,,,A,2020-04-17 19:42:00,4915381cc51de3dae6f401af1b11de2d87536545,2020-04-17T19:42:00Z,24,,13677,13677,13677,31,0,0,501,72,573,31,US-NE,2020-07-25 00:05:13,US
2020-04-18,NH,1287,11565,174,86,190,,,,,468,B,2020-04-17 09:00:00,d8182c6eb31448809a1f517d3ec2c4efb8ebcab3,2020-04-17T09:00:00Z,37,190,13026,12852,12852,33,0,0,144,0,144,33,US-NH,2020-07-25 00:05:13,US
2020-04-18,NJ,81420,81116,,7718,,2024,,1641,,,A,2020-04-18 12:49:00,3bfb327611d11f645b743fd9c765e60c19068b92,2020-04-18T12:49:00Z,4070,,162536,162536,162536,34,230,0,2134,2953,5087,34,US-NJ,2020-07-25 00:05:13,US
2020-04-18,NM,1711,33902,,96,242,,,,,382,A,2020-04-17 21:53:00,9bca8a9712a8fc2d1db2ecec1fe90d7ba1ca98cd,2020-04-17T21:53:00Z,51,242,35613,35613,35613,35,7,12,1011,114,1125,35,US-NM,2020-07-25 00:05:13,US
2020-04-18,NV,3626,27125,,,,,,,,,A,2020-04-18 10:00:00,a7d63f433c12983f59034e6abe2d16fd2ce85abf,2020-04-18T10:00:00Z,168,,30751,30751,30751,32,6,0,887,102,989,32,US-NV,2020-07-25 00:05:13,US
2020-04-18,NY,236732,359800,,16967,63103,4996,,,,35458,A,2020-04-18 00:00:00,9b1e6713b7191aa77418a7bd7347274c3a523c53,2020-04-18T00:00:00Z,13362,63103,596532,596532,596532,36,540,1983,16219,7090,23309,36,US-NY,2020-07-25 00:05:13,US
2020-04-18,OH,10222,68819,,,2519,,760,,,,B,2020-04-18 14:00:00,7af48007574b79ef896ef07240488e59fef8cb75,2020-04-18T14:00:00Z,451,2519,79041,79041,79041,39,33,95,0,1115,1115,39,US-OH,2020-07-25 00:05:13,US
2020-04-18,OK,2570,32966,,307,541,136,,,,1515,B,2020-04-18 00:00:00,9ca24952de3ef68f5dfc7c03e24dfa51dce0d7e3,2020-04-18T00:00:00Z,139,541,35536,35536,35536,40,3,13,1811,105,1916,40,US-OK,2020-07-25 00:05:13,US
2020-04-18,OR,1844,35739,,290,449,74,,37,,,A,2020-04-18 11:00:00,00fe7c29989370a818959b69c270ec20a4600e0a,2020-04-18T11:00:00Z,72,449,37583,37583,37583,41,2,22,1203,59,1262,41,US-OR,2020-07-25 00:05:13,US
2020-04-18,PA,31069,122896,,2613,,,,660,,,A,2020-04-18 12:00:00,a0598814558a0b80844acc952b96d237ec421491,2020-04-18T12:00:00Z,836,,153965,153965,153965,42,80,0,4964,1628,6592,95,US-UM,2020-07-25 00:05:13,US
2020-04-18,PA,31069,122896,,2613,,,,660,,,A,2020-04-18 12:00:00,a0598814558a0b80844acc952b96d237ec421491,2020-04-18T12:00:00Z,836,,153965,153965,153965,42,80,0,4964,1628,6592,42,US-PA,2020-07-25 00:05:13,US
2020-04-18,PR,1118,8055,1760,165,,,,,,,A,2020-04-18 07:00:00,956b31eed14c16fb45906eaaf1997a2ae6cfb581,2020-04-18T07:00:00Z,60,,10933,9173,9173,72,2,0,191,50,241,72,US-PR,2020-07-25 00:05:13,US
2020-04-18,RI,4868,27527,,293,578,67,,43,,217,B,2020-04-18 03:00:00,93f23ca5b07916d4eff2ceabefcbcd7682e70480,2020-04-18T03:00:00Z,150,578,32395,32395,32395,44,32,247,1370,283,1653,44,US-RI,2020-07-25 00:05:13,US
2020-04-18,SC,4246,34587,,,776,,,,,2633,B,2020-04-18 15:25:00,34c84060b8f45f093d72457aa5ea056e6d8f0389,2020-04-18T15:25:00Z,119,776,38833,38833,38833,45,10,101,2234,315,2549,45,US-SC,2020-07-25 00:05:13,US
2020-04-18,SD,1542,10118,1,,68,,,,,552,A,2020-04-17 18:00:00,c9543f71b7aaed61c9d7809fd72c6a267c5e271f,2020-04-17T18:00:00Z,7,68,11661,11660,11660,46,0,5,467,131,598,46,US-SD,2020-07-25 00:05:13,US
2020-04-18,TN,6762,83824,,593,719,,,,,3234,A,2020-04-18 15:00:00,d7efb2e91403a55af61c4d8dc3eff6d98a8b8e23,2020-04-18T15:00:00Z,145,719,90586,90586,90586,47,3,8,3140,173,3313,47,US-TN,2020-07-25 00:05:13,US
2020-04-18,TX,18260,157979,,1321,,,,,,4806,A,2020-04-18 13:45:00,893e7fbabab7293b0a1b96da62d1d59b5b6fcb24,2020-04-18T13:45:00Z,453,,176239,176239,176239,48,25,0,5814,889,6703,48,US-TX,2020-07-25 00:05:13,US
2020-04-18,UT,2931,57013,,,251,,,,,565,A,2020-04-18 15:00:00,29f06a589ce04434e34c0dccf9bab8b14eb8ece0,2020-04-18T15:00:00Z,25,251,59944,59944,59944,49,2,7,4047,126,4173,49,US-UT,2020-07-25 00:05:13,US
2020-04-18,VA,8053,43878,486,1307,1296,398,,230,,1228,A,2020-04-17 17:00:00,976023b0f88d5047d0a4accca2d8340b8f0fac0b,2020-04-17T17:00:00Z,258,1296,52417,51931,51931,51,27,75,2372,562,2934,51,US-VA,2020-07-25 00:05:13,US
2020-04-18,VI,53,390,35,,,,,,,46,,2020-04-18 08:30:00,c8790e1bb4b632a19fc92f6c360555cecaf41172,2020-04-18T08:30:00Z,3,,478,443,443,78,1,0,17,2,19,78,US-VI,2020-07-25 00:05:13,US
2020-04-18,VT,813,11212,,56,,,,,,15,A,2020-04-18 00:00:00,87a38f8c3ee41f8f7a3cd65c61f6b9037ba43437,2020-04-18T00:00:00Z,38,,12025,12025,12025,50,3,0,399,11,410,50,US-VT,2020-07-25 00:05:13,US
2020-04-18,WA,13407,142307,,518,,155,,,,,C,2020-04-18 00:00:00,e9adc0b9f5925208c9af7dce53ee493a70dcb8c3,2020-04-18T00:00:00Z,598,,155714,155714,155714,53,13,0,2013,233,2246,53,US-WA,2020-07-25 00:05:13,US
2020-04-18,WI,5013,43962,229,361,1176,135,307,,,,A,2020-04-18 12:45:00,a1b9cd4065461e72d3740d4f69145b1cdb929cd9,2020-04-18T12:45:00Z,211,1176,49204,48975,48975,55,6,23,1597,174,1771,79,US-UM,2020-07-25 00:05:13,US
2020-04-18,WI,5013,43962,229,361,1176,135,307,,,,A,2020-04-18 12:45:00,a1b9cd4065461e72d3740d4f69145b1cdb929cd9,2020-04-18T12:45:00Z,211,1176,49204,48975,48975,55,6,23,1597,174,1771,55,US-WI,2020-07-25 00:05:13,US
2020-04-18,WV,785,18655,,83,,40,,27,,255,B,2020-04-17 17:00:00,3c4da29b288834c4eae47d143ab21ea11f0f51bb,2020-04-17T17:00:00Z,16,,19440,19440,19440,54,3,0,728,31,759,54,US-WV,2020-07-25 00:05:13,US
2020-04-18,WY,305,6217,,19,50,,,,,206,A,2020-04-17 16:02:00,51015788fb04ef9a26b3686b52b60423fb561bc9,2020-04-17T16:02:00Z,2,50,6522,6522,6522,56,0,7,86,9,95,56,US-WY,2020-07-25 00:05:13,US
2020-04-17,AK,309,9141,,,36,,,,,128,A,2020-04-16 00:00:00,2237704ad3fd65419dac8df160c4cdf0a446f4cc,2020-04-16T00:00:00Z,9,36,9450,9450,9450,2,0,1,706,9,715,2,US-AK,2020-07-25 00:05:13,US
2020-04-17,AL,4530,33318,,364,594,,247,,148,,B,2020-04-17 00:00:00,d41910ddab07acf289b436eecf0f55acc3b4f908,2020-04-17T00:00:00Z,144,594,37848,37848,37848,1,11,41,1272,185,1457,1,US-AL,2020-07-25 00:05:13,US
2020-04-17,AR,1695,21799,,83,,,,21,,593,A,2020-04-17 19:00:00,53cf36b8735c195e169b8ef11ce3ecd8e26791b6,2020-04-17T19:00:00Z,37,,23494,23494,23494,5,0,0,744,75,819,5,US-AR,2020-07-25 00:05:13,US
2020-04-17,AS,0,3,17,,,,,,,,,2020-04-06 00:00:00,097274426d95b64bfb235be8c409928539c994b9,2020-04-06T00:00:00Z,,,20,3,3,60,0,0,0,0,0,60,US-AS,2020-07-25 00:05:13,US
2020-04-17,AZ,4507,44723,,566,1289,285,,178,,539,B,2020-04-17 00:00:00,9dceef9c1f59a5b58795f488423a2bed785a663a,2020-04-17T00:00:00Z,169,1289,49230,49230,49230,4,19,31,1559,273,1832,4,US-AZ,2020-07-25 00:05:13,US
2020-04-17,CA,27528,224086,7200,4892,,1484,,,,,B,2020-04-17 00:00:00,33416e551bd16ec718e5d6f4632491c5ab36b792,2020-04-17T00:00:00Z,985,,258814,251614,251614,6,95,0,3868,1346,5214,6,US-CA,2020-07-25 00:05:13,US
2020-04-17,CO,8675,33155,,858,1693,,,,,,A,2020-04-15 00:00:00,a310d64eb595bb3085e60365bf48e6998035c089,2020-04-15T00:00:00Z,374,1693,41830,41830,41830,8,17,57,902,395,1297,8,US-CO,2020-07-25 00:05:13,US
2020-04-17,CT,16809,38653,,1946,,,,,,,A,2020-04-17 16:00:00,11c5d59b3c971e8c869c6ef1da5b3f8d086bf994,2020-04-17T16:00:00Z,1036,,55462,55462,55462,9,65,0,1415,925,2340,9,US-CT,2020-07-25 00:05:13,US
2020-04-17,DC,2476,10167,,313,,105,,79,,573,A,2020-04-16 00:00:00,7c291c9ebe9304671b6fe2c8cec83da78c5af426,2020-04-16T00:00:00Z,86,,12643,12643,12643,11,5,0,367,126,493,11,US-DC,2020-07-25 00:05:13,US
2020-04-17,DE,2323,11694,,224,,,,,,423,A,2020-04-17 17:00:00,f5445e096a4bff6e77b3eadaf4cd3d684c658a3d,2020-04-17T17:00:00Z,76,,14017,14017,14017,10,6,0,419,248,667,10,US-DE,2020-07-25 00:05:13,US
2020-04-17,FL,24119,210718,1285,,3665,,,,,,A,2020-04-17 16:21:00,c20f7db97485633dd665d2607e8537d90e79f4e6,2020-04-17T16:21:00Z,699,3665,236122,234837,234837,12,53,205,14367,1222,15589,12,US-FL,2020-07-25 00:05:13,US
2020-04-17,GA,17194,54490,,,3324,,,,,,A,2020-04-17 18:28:00,ea3902c6489f0959d6b9efba1e3db218abbd2f36,2020-04-17T18:28:00Z,650,3324,71684,71684,71684,13,63,216,2220,1525,3745,13,US-GA,2020-07-25 00:05:13,US
2020-04-17,GU,133,940,,6,,2,,,,97,,2020-04-17 07:00:00,ee125438de4122b5e7bed81131bc10f8530aab3f,2020-04-17T07:00:00Z,5,,1073,1073,1073,66,0,0,70,0,70,66,US-GU,2020-07-25 00:05:13,US
2020-04-17,HI,541,21316,,,45,,,,,374,A,2020-04-17 18:30:00,076e6f4898104f3c543316d5dbfecde5283e46e4,2020-04-17T18:30:00Z,9,45,21857,21857,21857,15,0,0,1146,11,1157,84,US-UM,2020-07-25 00:05:13,US
2020-04-17,HI,541,21316,,,45,,,,,374,A,2020-04-17 18:30:00,076e6f4898104f3c543316d5dbfecde5283e46e4,2020-04-17T18:30:00Z,9,45,21857,21857,21857,15,0,0,1146,11,1157,15,US-HI,2020-07-25 00:05:13,US
2020-04-17,IA,2332,19460,,183,,88,,52,,1007,A,2020-04-16 12:00:00,bc38e1c5ee90bcbab48b99d4e561417d9b680b3c,2020-04-16T12:00:00Z,64,,21792,21792,21792,19,4,0,926,191,1117,19,US-IA,2020-07-25 00:05:13,US
2020-04-17,ID,1609,15043,,58,148,,51,,,390,A,2020-04-17 19:00:00,2f899246a0a77f7f516046adbf3a1b61597d2f1b,2020-04-17T19:00:00Z,41,148,16652,16652,16652,16,0,5,388,22,410,16,US-ID,2020-07-25 00:05:13,US
2020-04-17,IL,27575,102588,,4454,,1196,,777,,,A,2020-04-17 00:00:00,0d89f1df21eb2793537908cbf8994360052ba4bf,2020-04-17T00:00:00Z,1134,,130163,130163,130163,17,62,0,5732,1842,7574,17,US-IL,2020-07-25 00:05:13,US
2020-04-17,IN,10154,44631,,,,638,,417,,,B,2020-04-16 23:59:00,ca86504fcf3a9a87476a14f3a473d1bf20666940,2020-04-16T23:59:00Z,519,,54785,54785,54785,18,42,0,3058,612,3670,18,US-IN,2020-07-25 00:05:13,US
2020-04-17,KS,1705,15196,,,375,,,,,,B,2020-04-17 12:00:00,8848fa4b09cb4b0321cef4425824889c525787bd,2020-04-17T12:00:00Z,84,375,16901,16901,16901,20,4,16,662,117,779,20,US-KS,2020-07-25 00:05:13,US
2020-04-17,KY,2429,27318,,477,971,333,506,,,956,A,2020-04-17 17:00:00,edefe948f44242a3dc8b61dcc3b93e9da4108dbe,2020-04-17T17:00:00Z,129,971,29747,29747,29747,21,7,164,1285,138,1423,21,US-KY,2020-07-25 00:05:13,US
2020-04-17,LA,23118,108869,,1868,,,,363,,,A,2020-04-17 13:00:00,2cd9954c1b5333ad3147fd05c9af198e70e1acd8,2020-04-17T13:00:00Z,1213,,131987,131987,131987,22,57,0,4815,586,5401,22,US-LA,2020-07-25 00:05:13,US
2020-04-17,MA,35125,117195,,3756,3756,987,,,,,B,2020-04-16 10:00:00,061f95d3621dac636891841ea87f29a30c66874a,2020-04-16T10:00:00Z,1822,3756,152320,152320,152320,25,155,30,7097,2633,9730,25,US-MA,2020-07-25 00:05:13,US
2020-04-17,MD,11572,50437,,,2612,,,,,736,A,2020-04-17 10:00:00,29b759e8cbf1315ab8dc8e380a252872760b7add,2020-04-17T10:00:00Z,541,2612,62009,62009,62009,24,42,161,2378,788,3166,24,US-MD,2020-07-25 00:05:13,US
2020-04-17,ME,827,14076,,55,133,28,,8,,352,A,2020-04-17 11:45:00,0d9e9a9b09f95986139f8ca77964ba5734eaa7a0,2020-04-17T11:45:00Z,29,133,14903,14903,14903,23,2,3,0,31,31,23,US-ME,2020-07-25 00:05:13,US
2020-04-17,MI,36320,83268,,3674,,1428,,1167,,629,B,2020-04-17 11:00:00,ecabadf17b5a5e05c9477fcb8ff075875fcddb2a,2020-04-17T11:00:00Z,2984,,119588,119588,119588,26,143,0,4994,865,5859,71,US-UM,2020-07-25 00:05:13,US
2020-04-17,MI,36320,83268,,3674,,1428,,1167,,629,B,2020-04-17 11:00:00,ecabadf17b5a5e05c9477fcb8ff075875fcddb2a,2020-04-17T11:00:00Z,2984,,119588,119588,119588,26,143,0,4994,865,5859,26,US-MI,2020-07-25 00:05:13,US
2020-04-17,MN,2668,43820,,223,518,106,202,,,955,A,2020-04-16 17:00:00,b32f95a277a6e964bc5323327bc220ec86ba099a,2020-04-16T17:00:00Z,111,518,46488,46488,46488,27,17,43,1284,182,1466,27,US-MN,2020-07-25 00:05:13,US
2020-04-17,MO,5283,46434,,1043,,,,,,,A,2020-04-17 15:00:00,3def1034d30da82e7b780dbf4106487536878e33,2020-04-17T15:00:00Z,165,,51717,51717,51717,29,13,0,897,172,1069,29,US-MO,2020-07-25 00:05:13,US
2020-04-17,MP,13,42,4,,,,,,,,,2020-04-17 19:15:00,257e6c96395832751de65c9907f60c65dcdef51f,2020-04-17T19:15:00Z,2,,59,55,55,69,0,0,15,0,15,69,US-MP,2020-07-25 00:05:13,US
2020-04-17,MS,3793,34791,,,736,154,,99,,,A,2020-04-16 19:00:00,d6c07e04f3e67eb30a1b808c4ffbd2b868a12960,2020-04-16T19:00:00Z,140,736,38584,38584,38584,28,11,54,0,169,169,28,US-MS,2020-07-25 00:05:13,US
2020-04-17,MT,422,9822,,21,54,,,,,233,A,2020-04-17 10:44:00,a11d6e5db0344ed309134c6601fa9e0e52d545df,2020-04-17T10:44:00Z,8,54,10244,10244,10244,30,1,2,301,7,308,30,US-MT,2020-07-25 00:05:13,US
2020-04-17,NC,5859,67122,,429,,,,,,,A,2020-04-17 11:00:00,326d4c134d84d265e6e1c622199acf15f6259dde,2020-04-17T11:00:00Z,152,,72981,72981,72981,37,21,0,1670,394,2064,37,US-NC,2020-07-25 00:05:13,US
2020-04-17,ND,439,11903,,16,47,,,,,172,B,2020-04-17 13:00:00,7116dcc6383f8b7a196d935754d14e57ddecef52,2020-04-17T13:00:00Z,9,47,12342,12342,12342,38,0,2,592,46,638,38,US-ND,2020-07-25 00:05:13,US
2020-04-17,NE,1066,12038,,,,,,,,,A,2020-04-17 19:42:00,b7db5841a6323d822ba61dffbda353772db160c2,2020-04-17T19:42:00Z,24,,13104,13104,13104,31,3,0,696,114,810,31,US-NE,2020-07-25 00:05:13,US
2020-04-17,NH,1287,11421,174,74,190,,,,,455,B,2020-04-17 09:00:00,1630f9d93b714dea1a43332ee852aa950284b44a,2020-04-17T09:00:00Z,37,190,12882,12708,12708,33,5,12,394,148,542,33,US-NH,2020-07-25 00:05:13,US
2020-04-17,NJ,78467,78982,,8011,,1961,,1594,,,A,2020-04-17 13:00:00,45d928bbd9472b84bfe0327962c3dc3846c592ae,2020-04-17T13:00:00Z,3840,,157449,157449,157449,34,322,0,2469,3150,5619,34,US-NJ,2020-07-25 00:05:13,US
2020-04-17,NM,1597,32891,,90,230,,,,,353,A,2020-04-17 20:53:00,561d79121ca08d89d760eac58e744082d9f300b2,2020-04-17T20:53:00Z,44,230,34488,34488,34488,35,8,15,981,113,1094,35,US-NM,2020-07-25 00:05:13,US
2020-04-17,NV,3524,26238,,,,,,,,,A,2020-04-17 10:00:00,f446517f15144a3a9ef219fd6513841f4bece488,2020-04-17T10:00:00Z,162,,29762,29762,29762,32,4,0,1108,203,1311,32,US-NV,2020-07-25 00:05:13,US
2020-04-17,NY,229642,343581,,17316,61120,5039,,,,33392,A,2020-04-17 14:00:00,240f0d945fa0c262b75b37d9e614397bbbe11e68,2020-04-17T14:00:00Z,12822,61120,573223,573223,573223,36,630,2068,15286,7358,22644,36,US-NY,2020-07-25 00:05:13,US
2020-04-17,OH,9107,68819,,,2424,,740,,,,B,2020-04-17 14:00:00,6eb79c4a2ffd165bc4a2442e8a1a27d5c4ef09c9,2020-04-17T14:00:00Z,418,2424,77926,77926,77926,39,29,93,2393,693,3086,39,US-OH,2020-07-25 00:05:13,US
2020-04-17,OK,2465,31155,,325,528,155,,,,1331,B,2020-04-17 11:35:00,ec1b5561a1d41bf03c41f7dc2e73e050c1f3fe94,2020-04-17T11:35:00Z,136,528,33620,33620,33620,40,5,0,2613,108,2721,40,US-OK,2020-07-25 00:05:13,US
2020-04-17,OR,1785,34536,,301,427,69,,41,,,A,2020-04-17 11:00:00,c8f552e2282158aae7f24bb90677ffdba263243c,2020-04-17T11:00:00Z,70,427,36321,36321,36321,41,6,13,1334,49,1383,41,US-OR,2020-07-25 00:05:13,US
2020-04-17,PA,29441,117932,,2603,,,,661,,,A,2020-04-17 12:00:00,01e30c6d5805b404c51bf2da390545955f73f28e,2020-04-17T12:00:00Z,756,,147373,147373,147373,42,49,0,4197,1706,5903,95,US-UM,2020-07-25 00:05:13,US
2020-04-17,PA,29441,117932,,2603,,,,661,,,A,2020-04-17 12:00:00,01e30c6d5805b404c51bf2da390545955f73f28e,2020-04-17T12:00:00Z,756,,147373,147373,147373,42,49,0,4197,1706,5903,42,US-PA,2020-07-25 00:05:13,US
2020-04-17,PR,1068,7864,1478,,,,,,,,A,2020-04-17 06:00:00,c294268fe0634c9cc45b8eeb5d3d84caaa4b8002,2020-04-17T06:00:00Z,58,,10410,8932,8932,72,2,0,549,25,574,72,US-PR,2020-07-25 00:05:13,US
2020-04-17,RI,4585,26157,,252,331,62,,43,,196,B,2020-04-17 03:00:00,c37478ee4faa3feb6e8466f6753dd46b279d6daf,2020-04-17T03:00:00Z,118,331,30742,30742,30742,44,13,0,1500,290,1790,44,US-RI,2020-07-25 00:05:13,US
2020-04-17,SC,3931,32353,,,675,,,,,,B,2020-04-17 16:48:00,23b9449c7566a1e52d1e4805ad43b8a059adebf5,2020-04-17T16:48:00Z,109,675,36284,36284,36284,45,2,0,1276,275,1551,45,US-SC,2020-07-25 00:05:13,US
2020-04-17,SD,1411,9651,0,,63,,,,,457,A,2020-04-16 18:00:00,51f91298ba4d9b83e86f3e81b73a260afcb1abbe,2020-04-16T18:00:00Z,7,63,11062,11062,11062,46,0,8,412,100,512,46,US-SD,2020-07-25 00:05:13,US
2020-04-17,TN,6589,80684,,465,711,,,,,3017,A,2020-04-17 15:00:00,b396a12ebb018ddf3d74bf7b3768044ad02dc89a,2020-04-17T15:00:00Z,142,711,87273,87273,87273,47,1,20,1897,327,2224,47,US-TN,2020-07-25 00:05:13,US
2020-04-17,TX,17371,152165,,1522,,,,,,4190,A,2020-04-17 12:45:00,2315d1b6068f428c92bb0beabb3b749a86eed9ae,2020-04-17T12:45:00Z,428,,169536,169536,169536,48,35,0,10073,916,10989,48,US-TX,2020-07-25 00:05:13,US
2020-04-17,UT,2805,52966,,,244,,,,,443,A,2020-04-17 15:00:00,7a464c81355f152c1d7fd8e894bbacc4a31365fa,2020-04-17T15:00:00Z,23,244,55771,55771,55771,49,2,6,5971,122,6093,49,US-UT,2020-07-25 00:05:13,US
2020-04-17,VA,7491,41506,499,1308,1221,400,,224,,1110,A,2020-04-16 17:00:00,bbe67d13027fffa54282c207414ee0044eb77d2d,2020-04-16T17:00:00Z,231,1221,49496,48997,48997,51,23,107,1951,602,2553,51,US-VA,2020-07-25 00:05:13,US
2020-04-17,VI,51,373,34,,,,,,,46,,2020-04-17 08:30:00,6815d4793a12a80a1f0d51e5f8613d3229ff38db,2020-04-17T08:30:00Z,2,,458,424,424,78,1,0,16,0,16,78,US-VI,2020-07-25 00:05:13,US
2020-04-17,VT,802,10813,,32,,,,,,15,A,2020-04-17 00:00:00,2fe8e43ca9764434889facc70e63e462bdc157bb,2020-04-17T00:00:00Z,35,,11615,11615,11615,50,0,0,554,10,564,50,US-VT,2020-07-25 00:05:13,US
2020-04-17,WA,13174,140294,,622,,195,,,,,C,2020-04-17 00:00:00,47486b9fb0dcaa1bfbf3f20985301a4d7061e36e,2020-04-17T00:00:00Z,585,,153468,153468,153468,53,14,0,4150,302,4452,53,US-WA,2020-07-25 00:05:13,US
2020-04-17,WI,4839,42365,198,361,1153,141,306,348,,,A,2020-04-17 14:24:00,19b122ebb251a7bd8258847f105e7e681dbd5176,2020-04-17T14:24:00Z,205,1153,47402,47204,47204,55,8,32,1391,203,1594,79,US-UM,2020-07-25 00:05:13,US
2020-04-17,WI,4839,42365,198,361,1153,141,306,348,,,A,2020-04-17 14:24:00,19b122ebb251a7bd8258847f105e7e681dbd5176,2020-04-17T14:24:00Z,205,1153,47402,47204,47204,55,8,32,1391,203,1594,55,US-WI,2020-07-25 00:05:13,US
2020-04-17,WV,754,17927,,85,,34,,24,,223,B,2020-04-17 17:00:00,204309d20d1a299d74fdbb3bdd33b1edca1609f7,2020-04-17T17:00:00Z,13,,18681,18681,18681,54,0,0,360,15,375,54,US-WV,2020-07-25 00:05:13,US
2020-04-17,WY,296,6131,,19,43,,,,,148,A,2020-04-17 16:02:00,92bfecee566bc980040f2c01f9628c2b2e487445,2020-04-17T16:02:00Z,2,43,6427,6427,6427,56,0,0,0,0,0,56,US-WY,2020-07-25 00:05:13,US
